focal,neighbour,road_connected,src_vx,tgt_vx,src_distance,tgt_distance,in_distance,road_distance
26,27,1.0,844478,4775152,749.9917305013001,2754.754530595831,138030.2230000002,141534.9692610973
26,28,1.0,844478,930791,749.9917305013001,452.2396696574739,105758.40099999991,106960.63240015868
26,29,1.0,844478,6501979,749.9917305013001,2638.8166287876675,114906.06500000018,118294.87335928914
26,30,1.0,844478,9599010,749.9917305013001,769.7778781054706,143419.97700000007,144939.74660860683
27,25,1.0,4775152,9871449,2754.754530595831,1134.371133810693,85321.66600000007,89210.7916644066
27,26,1.0,4775152,844478,2754.754530595831,749.9917305013001,138030.22300000003,141534.96926109714
28,26,1.0,930791,844478,452.2396696574739,749.9917305013001,105758.40100000009,106960.63240015885
28,30,1.0,930791,9599010,452.2396696574739,769.7778781054706,78020.82899999987,79242.8465477628
29,16,1.0,6501979,5912709,2638.8166287876675,330.7983301559857,159269.75800000018,162239.37295894383
29,19,1.0,6501979,7949206,2638.8166287876675,255.05223038984633,85760.08999999995,88653.95885917747
29,25,1.0,6501979,9871449,2638.8166287876675,1134.371133810693,173538.3719999998,177311.55976259816
29,26,1.0,6501979,844478,2638.8166287876675,749.9917305013001,114906.06500000008,118294.87335928903
29,30,1.0,6501979,9599010,2638.8166287876675,769.7778781054706,109107.41499999992,112516.00950689305
30,5,1.0,9599010,589738,769.7778781054706,105.78022138373734,98262.23600000002,99137.79409948923
30,7,1.0,9599010,9555572,769.7778781054706,124.7473483346421,88155.64299999997,89050.16822644007
30,16,1.0,9599010,5912709,769.7778781054706,330.7983301559857,140832.84199999974,141933.4182082612
30,26,1.0,9599010,844478,769.7778781054706,749.9917305013001,143419.97699999993,144939.74660860669
30,28,1.0,9599010,930791,769.7778781054706,452.2396696574739,78020.82899999998,79242.84654776292
30,29,1.0,9599010,6501979,769.7778781054706,2638.8166287876675,109107.41500000001,112516.00950689314
31,4,1.0,5534851,329372,106.49652823703757,366.2641514690994,193439.76999999976,193912.5306797059
31,6,1.0,5534851,362116,106.49652823703757,1782.7728694352263,166469.991,168359.26039767227
31,20,1.0,5534851,413782,106.49652823703757,104.23998374337027,178875.25000000003,179085.98651198045
31,22,1.0,5534851,430586,106.49652823703757,925.3397968179868,167070.03800000003,168101.87432505505
31,24,1.0,5534851,341842,106.49652823703757,2074.642396670043,189985.38999999975,192166.52892490683
31,32,1.0,5534851,3981701,106.49652823703757,85.27151010935611,113965.19499999993,114156.96303834632
32,6,1.0,3981701,362116,85.27151010935611,1782.7728694352263,134959.9399999999,136827.98437954448
32,22,1.0,3981701,430586,85.27151010935611,925.3397968179868,182012.01000000013,183022.62130692747
32,23,1.0,3981701,4398773,85.27151010935611,795.5493934606991,199074.28999999986,199955.11090356993
32,31,1.0,3981701,5534851,85.27151010935611,106.49652823703757,113965.19500000024,114156.96303834663
32,33,1.0,3981701,3304711,85.27151010935611,129.29119266962454,68919.7470000001,69134.30970277908
32,52,1.0,3981701,170914,85.27151010935611,184.16895375325012,134458.16200000024,134727.60246386286
32,55,1.0,3981701,5721021,85.27151010935611,521.1575854536409,114683.70599999976,115290.13509556274
32,62,1.0,3981701,857053,85.27151010935611,350.0150295871205,162672.71100000004,163107.99753969652
33,32,1.0,3304711,3981701,129.29119266962454,85.27151010935611,68919.74699999996,69134.30970277893
33,52,1.0,3304711,170914,129.29119266962454,184.16895375325012,130057.34700000026,130370.80714642313
33,54,1.0,3304711,190003,129.29119266962454,940.7409513814928,92576.6360000001,93646.66814405122
33,55,1.0,3304711,5721021,129.29119266962454,521.1575854536409,58825.871999999945,59476.32077812321
34,35,1.0,630720,8770384,1284.3805364223138,326.5675833650247,83133.11700000013,84744.06511978747
34,36,1.0,630720,165306,1284.3805364223138,1036.7658453910287,104752.95400000011,107074.10038181345
34,37,1.0,630720,8896745,1284.3805364223138,429.7878973239732,170696.528,172410.69643374629
34,61,1.0,630720,9204169,1284.3805364223138,1199.7705324459034,124334.06500000003,126818.21606886825
35,34,1.0,8770384,630720,326.5675833650247,1284.3805364223138,83133.117,84744.06511978734
35,37,1.0,8770384,8896745,326.5675833650247,429.7878973239732,172133.92400000012,172890.27948068912
35,39,1.0,8770384,302262,326.5675833650247,670.1480579950553,76864.69900000001,77861.4146413601
35,57,1.0,8770384,6168960,326.5675833650247,907.8721870042071,109054.97100000003,110289.41077036927
35,61,1.0,8770384,9204169,326.5675833650247,1199.7705324459034,114928.59700000008,116454.93511581102
36,18,1.0,165306,940457,1036.7658453910287,2693.015872156553,183611.552,187341.3337175476
36,25,1.0,165306,9871449,1036.7658453910287,1134.371133810693,97639.12500000007,99810.2619792018
36,34,1.0,165306,630720,1036.7658453910287,1284.3805364223138,104752.95400000011,107074.10038181345
36,37,1.0,165306,8896745,1036.7658453910287,429.7878973239732,173567.24099999954,175033.79474271456
37,34,1.0,8896745,630720,429.7878973239732,1284.3805364223138,170696.52799999987,172410.69643374617
37,35,1.0,8896745,8770384,429.7878973239732,326.5675833650247,172133.9240000003,172890.2794806893
37,36,1.0,8896745,165306,429.7878973239732,1036.7658453910287,173567.24100000018,175033.7947427152
37,38,1.0,8896745,75295,429.7878973239732,477.5739970783422,240933.76400000005,241841.1258944024
37,39,1.0,8896745,302262,429.7878973239732,670.1480579950553,162632.35900000017,163732.2949553192
37,40,1.0,8896745,1368564,429.7878973239732,39.59333978452822,156649.5630000001,157118.94423710863
38,37,1.0,75295,8896745,477.5739970783422,429.7878973239732,240933.76400000026,241841.1258944026
38,40,1.0,75295,1368564,477.5739970783422,39.59333978452822,95467.68599999993,95984.8533368628
39,35,1.0,302262,8770384,670.1480579950553,326.5675833650247,76864.69900000007,77861.41464136016
39,37,1.0,302262,8896745,670.1480579950553,429.7878973239732,162632.35900000005,163732.29495531908
39,40,1.0,302262,1368564,670.1480579950553,39.59333978452822,139608.38499999983,140318.12639777942
40,37,1.0,1368564,8896745,39.59333978452822,429.7878973239732,156649.56299999985,157118.94423710837
40,38,1.0,1368564,75295,39.59333978452822,477.5739970783422,95467.68599999999,95984.85333686286
40,39,1.0,1368564,302262,39.59333978452822,670.1480579950553,139608.38500000007,140318.12639777965
41,21,1.0,662958,506478,3669.7126123141165,2318.680001524042,126141.62799999992,132130.02061383807
41,42,1.0,662958,504282,3669.7126123141165,1378.800380555516,66881.02999999998,71929.54299286962
41,43,1.0,662958,1261918,3669.7126123141165,2565.0136994843124,259483.08699999985,265717.81331179827
41,44,1.0,662958,697470,3669.7126123141165,3239.8374606559555,168143.29900000012,175052.8490729702
41,46,1.0,662958,7014270,3669.7126123141165,845.0237666498584,160529.20499999973,165043.9413789637
42,41,1.0,504282,662958,1378.800380555516,3669.7126123141165,66881.02999999998,71929.54299286962
43,21,1.0,1261918,506478,2565.0136994843124,2318.680001524042,313600.54199999996,318484.2357010083
43,24,1.0,1261918,341842,2565.0136994843124,2074.642396670043,341873.3209999994,346512.9770961538
43,41,1.0,1261918,662958,2565.0136994843124,3669.7126123141165,259483.08700000038,265717.8133117988
43,44,1.0,1261918,697470,2565.0136994843124,3239.8374606559555,208774.9789999998,214579.83016014006
43,45,1.0,1261918,4903418,2565.0136994843124,1706.6220008328082,227806.1470000001,232077.78270031724
44,41,1.0,697470,662958,3239.8374606559555,3669.7126123141165,168143.29900000003,175052.8490729701
44,43,1.0,697470,1261918,3239.8374606559555,2565.0136994843124,208774.97899999982,214579.8301601401
44,46,1.0,697470,7014270,3239.8374606559555,845.0237666498584,118480.1860000003,122565.04722730612
44,47,1.0,697470,4064879,3239.8374606559555,4674.0358974664605,154332.4150000001,162246.28835812252
45,22,1.0,4903418,430586,1706.6220008328082,925.3397968179868,118853.96499999998,121485.92679765078
45,43,1.0,4903418,1261918,1706.6220008328082,2565.0136994843124,227806.14700000038,232077.7827003175
46,41,1.0,7014270,662958,845.0237666498584,3669.7126123141165,160529.20499999996,165043.94137896394
46,44,1.0,7014270,697470,845.0237666498584,3239.8374606559555,118480.18599999989,122565.0472273057
46,47,1.0,7014270,4064879,845.0237666498584,4674.0358974664605,155608.72399999958,161127.7836641159
46,48,1.0,7014270,7321275,845.0237666498584,41.06792054561354,117340.40900000012,118226.50068719558
46,64,1.0,7014270,7875446,845.0237666498584,269.66468336011934,159306.07300000035,160420.76145001032
47,10,1.0,4064879,1966854,4674.0358974664605,4558.911828323892,266799.350999999,276032.29872578935
47,15,1.0,4064879,459553,4674.0358974664605,3163.1464164694385,243679.16899999997,251516.35131393588
47,44,1.0,4064879,697470,4674.0358974664605,3239.8374606559555,154332.41500000007,162246.2883581225
47,46,1.0,4064879,7014270,4674.0358974664605,845.0237666498584,155608.72400000025,161127.78366411658
47,48,1.0,4064879,7321275,4674.0358974664605,41.06792054561354,114290.57499999998,119005.67881801205
48,15,1.0,7321275,459553,41.06792054561354,3163.1464164694385,188053.2370000003,191257.45133701537
48,46,1.0,7321275,7014270,41.06792054561354,845.0237666498584,117340.40900000003,118226.5006871955
48,47,1.0,7321275,4064879,41.06792054561354,4674.0358974664605,114290.57499999997,119005.67881801203
48,64,1.0,7321275,7875446,41.06792054561354,269.66468336011934,151979.8560000003,152290.588603906
48,65,1.0,7321275,7652947,41.06792054561354,72.35005363829995,106157.98799999981,106271.40597418373
49,11,1.0,198117,200121,9997.993520060525,77.66320275656791,194903.09800000038,204978.75472281748
49,15,1.0,198117,459553,9997.993520060525,3163.1464164694385,202219.73200000002,215380.87193653
49,51,1.0,198117,199482,9997.993520060525,9373.232218962692,167620.82800000042,186992.05373902363
49,65,1.0,198117,7652947,9997.993520060525,72.35005363829995,197055.54299999966,207125.8865736985
50,51,1.0,8958894,199482,1637.9071934170831,9373.232218962692,216870.8400000003,227881.97941238005
50,63,1.0,8958894,6739088,1637.9071934170831,760.4200209729,164495.2389999999,166893.5662143899
50,71,1.0,8958894,4020743,1637.9071934170831,2458.50481679508,275751.2240000002,279847.63601021236
51,49,1.0,199482,198117,9373.232218962692,9997.993520060525,167620.82800000004,186992.05373902325
51,50,1.0,199482,8958894,9373.232218962692,1637.9071934170831,216870.84000000032,227881.97941238008
51,65,1.0,199482,7652947,9373.232218962692,72.35005363829995,164603.95,174049.532272601
52,32,1.0,170914,3981701,184.16895375325012,85.27151010935611,134458.16200000013,134727.60246386274
52,33,1.0,170914,3304711,184.16895375325012,129.29119266962454,130057.34700000004,130370.80714642291
52,54,1.0,170914,190003,184.16895375325012,940.7409513814928,81437.208,82562.11790513474
53,9,1.0,6452828,17609,198.7572806204985,85.41660389459008,55604.90299999993,55889.07688451502
53,54,1.0,6452828,190003,198.7572806204985,940.7409513814928,110611.76199999986,111751.26023200185
53,55,1.0,6452828,5721021,198.7572806204985,521.1575854536409,69647.24499999994,70367.15986607407
53,56,1.0,6452828,6579769,198.7572806204985,69.70570912278009,79955.7750000001,80224.23798974337
54,33,1.0,190003,3304711,940.7409513814928,129.29119266962454,92576.63599999993,93646.66814405104
54,52,1.0,190003,170914,940.7409513814928,184.16895375325012,81437.20800000003,82562.11790513477
54,53,1.0,190003,6452828,940.7409513814928,198.7572806204985,110611.76200000008,111751.26023200207
54,55,1.0,190003,5721021,940.7409513814928,521.1575854536409,95057.13900000014,96519.03753683527
55,32,1.0,5721021,3981701,521.1575854536409,85.27151010935611,114683.70599999999,115290.13509556298
55,33,1.0,5721021,3304711,521.1575854536409,129.29119266962454,58825.87199999999,59476.320778123256
55,53,1.0,5721021,6452828,521.1575854536409,198.7572806204985,69647.24500000004,70367.15986607417
55,54,1.0,5721021,190003,521.1575854536409,940.7409513814928,95057.139,96519.03753683512
55,62,1.0,5721021,857053,521.1575854536409,350.0150295871205,97485.52400000006,98356.69661504081
56,9,1.0,6579769,17609,69.70570912278009,85.41660389459008,51138.10799999998,51293.23031301735
56,53,1.0,6579769,6452828,69.70570912278009,198.7572806204985,79955.77500000001,80224.23798974328
56,59,1.0,6579769,511202,69.70570912278009,74.1971079442121,76883.90399999988,77027.80681706687
56,60,1.0,6579769,9251977,69.70570912278009,344.61235425181354,85171.74699999996,85586.06506337455
56,62,1.0,6579769,857053,69.70570912278009,350.0150295871205,72760.67600000002,73180.39673870991
57,35,1.0,6168960,8770384,907.8721870042071,326.5675833650247,109054.97099999992,110289.41077036916
57,58,1.0,6168960,6687070,907.8721870042071,61.12475208765009,84581.69399999989,85550.69093909174
57,59,1.0,6168960,511202,907.8721870042071,74.1971079442121,125078.21200000006,126060.28129494848
57,61,1.0,6168960,9204169,907.8721870042071,1199.7705324459034,49002.18699999998,51109.82971945009
58,17,1.0,6687070,900406,61.12475208765009,820.7902310705001,135545.831,136427.74598315818
58,57,1.0,6687070,6168960,61.12475208765009,907.8721870042071,84581.69399999976,85550.69093909161
58,59,1.0,6687070,511202,61.12475208765009,74.1971079442121,85484.34499999987,85619.66686003174
58,60,1.0,6687070,9251977,61.12475208765009,344.61235425181354,57526.93599999992,57932.67310633938
58,61,1.0,6687070,9204169,61.12475208765009,1199.7705324459034,76990.39400000003,78251.28928453359
59,56,1.0,511202,6579769,74.1971079442121,69.70570912278009,76883.90400000005,77027.80681706704
59,57,1.0,511202,6168960,74.1971079442121,907.8721870042071,125078.21200000003,126060.28129494845
59,58,1.0,511202,6687070,74.1971079442121,61.12475208765009,85484.34499999993,85619.6668600318
59,60,1.0,511202,9251977,74.1971079442121,344.61235425181354,43485.05700000003,43903.866462196056
60,17,1.0,9251977,900406,344.61235425181354,820.7902310705001,105654.23200000013,106819.63458532245
60,56,1.0,9251977,6579769,344.61235425181354,69.70570912278009,85171.747,85586.0650633746
60,58,1.0,9251977,6687070,344.61235425181354,61.12475208765009,57526.93600000004,57932.6731063395
60,59,1.0,9251977,511202,344.61235425181354,74.1971079442121,43485.057,43903.86646219603
61,17,1.0,9204169,900406,1199.7705324459034,820.7902310705001,199848.31899999944,201868.87976351584
61,18,1.0,9204169,940457,1199.7705324459034,2693.015872156553,134028.32599999988,137921.11240460235
61,34,1.0,9204169,630720,1199.7705324459034,1284.3805364223138,124334.06500000002,126818.21606886823
61,35,1.0,9204169,8770384,1199.7705324459034,326.5675833650247,114928.59700000011,116454.93511581105
61,57,1.0,9204169,6168960,1199.7705324459034,907.8721870042071,49002.18699999997,51109.82971945008
61,58,1.0,9204169,6687070,1199.7705324459034,61.12475208765009,76990.39400000009,78251.28928453365
62,6,1.0,857053,362116,350.0150295871205,1782.7728694352263,167675.90500000006,169808.6928990224
62,17,1.0,857053,900406,350.0150295871205,820.7902310705001,123291.68700000054,124462.49226065815
62,32,1.0,857053,3981701,350.0150295871205,85.27151010935611,162672.7110000003,163107.99753969678
62,55,1.0,857053,5721021,350.0150295871205,521.1575854536409,97485.52400000005,98356.6966150408
62,56,1.0,857053,6579769,350.0150295871205,69.70570912278009,72760.67600000002,73180.39673870991
63,50,1.0,6739088,8958894,760.4200209729,1637.9071934170831,164495.23900000032,166893.5662143903
63,67,1.0,6739088,6798106,760.4200209729,888.0126926886808,102000.75000000003,103649.18271366162
63,68,1.0,6739088,6933802,760.4200209729,197.63870389322497,129780.81099999986,130738.86972486599
64,46,1.0,7875446,7014270,269.66468336011934,845.0237666498584,159306.073,160420.76145000997
64,48,1.0,7875446,7321275,269.66468336011934,41.06792054561354,151979.85599999994,152290.58860390566
64,65,1.0,7875446,7652947,269.66468336011934,72.35005363829995,177022.86500000014,177364.87973699856
64,66,1.0,7875446,8283800,269.66468336011934,1014.9064213462091,112367.6890000001,113652.26010470644
64,68,1.0,7875446,6933802,269.66468336011934,197.63870389322497,136046.15399999995,136513.4573872533
65,15,1.0,7652947,459553,72.35005363829995,3163.1464164694385,143683.5459999995,146919.04247010726
65,48,1.0,7652947,7321275,72.35005363829995,41.06792054561354,106157.98800000004,106271.40597418396
65,49,1.0,7652947,198117,72.35005363829995,9997.993520060525,197055.54299999998,207125.8865736988
65,51,1.0,7652947,199482,72.35005363829995,9373.232218962692,164603.95000000027,174049.53227260127
65,64,1.0,7652947,7875446,72.35005363829995,269.66468336011934,177022.86500000034,177364.87973699876
65,66,1.0,7652947,8283800,72.35005363829995,1014.9064213462091,181344.65500000023,182431.91147498475
66,64,1.0,8283800,7875446,1014.9064213462091,269.66468336011934,112367.68899999987,113652.2601047062
66,65,1.0,8283800,7652947,1014.9064213462091,72.35005363829995,181344.65499999985,182431.91147498437
67,63,1.0,6798106,6739088,888.0126926886808,760.4200209729,102000.74999999988,103649.18271366147
67,68,1.0,6798106,6933802,888.0126926886808,197.63870389322497,166147.50600000005,167233.15739658196
67,69,1.0,6798106,4853575,888.0126926886808,240.6075239913191,116810.00899999986,117938.62921667987
67,70,1.0,6798106,5371165,888.0126926886808,188.38010120489096,119689.954,120766.34679389358
67,71,1.0,6798106,4020743,888.0126926886808,2458.50481679508,179004.86799999952,182351.38550948328
68,63,1.0,6933802,6739088,197.63870389322497,760.4200209729,129780.81100000009,130738.86972486622
68,64,1.0,6933802,7875446,197.63870389322497,269.66468336011934,136046.15400000018,136513.45738725353
68,67,1.0,6933802,6798106,197.63870389322497,888.0126926886808,166147.50599999935,167233.15739658126
69,67,1.0,4853575,6798106,240.6075239913191,888.0126926886808,116810.00900000014,117938.62921668014
69,70,1.0,4853575,5371165,240.6075239913191,188.38010120489096,127661.83399999989,128090.8216251961
69,73,1.0,4853575,1755800,240.6075239913191,212.93471713596057,97558.26100000017,98011.80324112745
70,67,1.0,5371165,6798106,188.38010120489096,888.0126926886808,119689.95400000001,120766.3467938936
70,69,1.0,5371165,4853575,188.38010120489096,240.6075239913191,127661.83399999993,128090.82162519614
70,71,1.0,5371165,4020743,188.38010120489096,2458.50481679508,91286.06300000002,93932.94791799999
71,0,1.0,4020743,2172970,2458.50481679508,1466.7702280899193,214237.63999999978,218162.91504488478
71,50,1.0,4020743,8958894,2458.50481679508,1637.9071934170831,275751.2239999998,279847.63601021195
