,Drought,Eviction,Conflict,Flood,Other
400,0.13080895008605853,0.0,0.8691910499139415,0.0,0.0
401,0.23214285714285715,0.17857142857142858,0.5892857142857143,0.0,0.0
402,,,,,
403,,,,,
404,0.05555555555555555,0.0,0.9444444444444444,0.0,0.0
405,,,,,
406,1.0,0.0,0.0,0.0,0.0
407,0.11743772241992882,0.0,0.8825622775800712,0.0,0.0
408,0.2677595628415301,0.0,0.6994535519125683,0.03278688524590164,0.0
409,,,,,
410,,,,,
411,,,,,
412,,,,,
413,0.05339805825242718,0.0,0.9466019417475728,0.0,0.0
414,0.0,0.0,1.0,0.0,0.0
415,0.0,0.0,0.8763736263736264,0.12362637362637363,0.0
416,,,,,
417,,,,,
418,,,,,
419,,,,,
420,1.0,0.0,0.0,0.0,0.0
421,,,,,
422,1.0,0.0,0.0,0.0,0.0
423,0.22171945701357465,0.0,0.7782805429864253,0.0,0.0
424,,,,,
425,0.515625,0.0,0.484375,0.0,0.0
426,0.27717243257967855,0.006061018795968401,0.6358621628983928,0.07790792699536911,0.0029964587305911197
427,0.5088358473220062,0.03473049814430181,0.3741019442269059,0.0820933637508938,0.00023834655589226737
428,0.6391365556076959,0.0028155795401220087,0.35053965274519006,0.0,0.007508212106992022
429,,,,,
430,,,,,
431,,,,,
432,0.009174311926605505,0.0,0.9908256880733946,0.0,0.0
433,,,,,
434,0.0,0.0,1.0,0.0,0.0
435,,,,,
436,1.0,0.0,0.0,0.0,0.0
437,0.5284888521882741,0.010734929810074319,0.4607762180016515,0.0,0.0
438,,,,,
439,,,,,
440,,,,,
441,0.9435483870967742,0.0,0.056451612903225805,0.0,0.0
442,,,,,
443,,,,,
444,0.9762532981530343,0.0,0.0158311345646438,0.0079155672823219,0.0
445,0.5745651905760454,0.02158628345873936,0.3457505859134082,0.05809794005180708,0.0
446,0.5454545454545454,0.0,0.45454545454545453,0.0,0.0
447,,,,,
448,,,,,
449,0.0,0.0,1.0,0.0,0.0
450,1.0,0.0,0.0,0.0,0.0
451,0.0,0.0,1.0,0.0,0.0
452,,,,,
453,,,,,
454,0.5384615384615384,0.0,0.46153846153846156,0.0,0.0
455,1.0,0.0,0.0,0.0,0.0
456,0.9448275862068966,0.0,0.05517241379310345,0.0,0.0
457,1.0,0.0,0.0,0.0,0.0
458,1.0,0.0,0.0,0.0,0.0
459,0.21621621621621623,0.0,0.36036036036036034,0.42342342342342343,0.0
460,,,,,
461,,,,,
462,,,,,
463,,,,,
464,,,,,
465,0.0,0.0,1.0,0.0,0.0
466,1.0,0.0,0.0,0.0,0.0
467,1.0,0.0,0.0,0.0,0.0
468,,,,,
469,1.0,0.0,0.0,0.0,0.0
470,,,,,
471,,,,,
472,1.0,0.0,0.0,0.0,0.0
473,,,,,
474,0.5277777777777778,0.0,0.4722222222222222,0.0,0.0
475,,,,,
476,1.0,0.0,0.0,0.0,0.0
477,,,,,
478,,,,,
479,0.020172910662824207,0.0,0.9365994236311239,0.0,0.043227665706051875
480,1.0,0.0,0.0,0.0,0.0
481,,,,,
482,,,,,
483,,,,,
484,,,,,
485,0.05,0.08333333333333333,0.8666666666666667,0.0,0.0
486,,,,,
487,0.0,0.0,1.0,0.0,0.0
488,,,,,
489,,,,,
490,0.8490566037735849,0.0,0.1509433962264151,0.0,0.0
491,0.0,0.0,0.5454545454545454,0.45454545454545453,0.0
492,0.5859872611464968,0.0,0.4140127388535032,0.0,0.0
493,0.0,0.0,1.0,0.0,0.0
494,1.0,0.0,0.0,0.0,0.0
495,1.0,0.0,0.0,0.0,0.0
496,0.6441441441441441,0.0,0.06306306306306306,0.2927927927927928,0.0
497,0.31353591160220995,0.0,0.5966850828729282,0.08977900552486189,0.0
498,1.0,0.0,0.0,0.0,0.0
499,0.7571428571428571,0.0,0.24285714285714285,0.0,0.0
500,0.5663716814159292,0.0,0.4336283185840708,0.0,0.0
501,0.034461572832886506,0.0,0.0861260053619303,0.8794124218051832,0.0
502,0.9595959595959596,0.0,0.04040404040404041,0.0,0.0
503,0.0563265306122449,0.0,0.013061224489795919,0.9306122448979591,0.0
504,,,,,
505,0.15254237288135594,0.06779661016949153,0.7796610169491526,0.0,0.0
506,0.0,0.0,0.0,1.0,0.0
507,0.6129032258064516,0.0,0.3870967741935484,0.0,0.0
508,0.675392670157068,0.07853403141361257,0.23036649214659685,0.015706806282722512,0.0
509,0.2,0.0,0.0,0.8,0.0
510,0.7230769230769231,0.0,0.18461538461538463,0.09230769230769231,0.0
511,1.0,0.0,0.0,0.0,0.0
512,0.4138504155124654,0.0,0.08919667590027701,0.4969529085872576,0.0
513,0.025,0.0,0.0,0.975,0.0
514,,,,,
515,0.6440129449838188,0.05177993527508091,0.18446601941747573,0.11974110032362459,0.0
516,,,,,
517,0.8888888888888888,0.0,0.02564102564102564,0.08547008547008547,0.0
518,0.5,0.0,0.0,0.0,0.5
519,1.0,0.0,0.0,0.0,0.0
520,,,,,
521,,,,,
522,0.9577464788732394,0.0,0.04225352112676056,0.0,0.0
523,,,,,
524,1.0,0.0,0.0,0.0,0.0
525,,,,,
526,,,,,
527,,,,,
528,,,,,
529,0.8335100742311771,0.03499469777306469,0.12513255567338283,0.006362672322375398,0.0
530,,,,,
531,0.7104514030093534,0.0,0.2895485969906466,0.0,0.0
532,0.08583690987124463,0.055793991416309016,0.8583690987124464,0.0,0.0
533,1.0,0.0,0.0,0.0,0.0
534,,,,,
535,0.1277258566978193,0.04361370716510903,0.21806853582554517,0.6105919003115264,0.0
536,,,,,
537,0.6129032258064516,0.0,0.3870967741935484,0.0,0.0
538,,,,,
539,,,,,
540,,,,,
541,0.18947368421052632,0.0,0.0,0.8105263157894737,0.0
542,0.38620689655172413,0.0,0.6137931034482759,0.0,0.0
543,1.0,0.0,0.0,0.0,0.0
544,,,,,
545,,,,,
546,0.7008547008547008,0.0,0.29914529914529914,0.0,0.0
547,1.0,0.0,0.0,0.0,0.0
548,1.0,0.0,0.0,0.0,0.0
549,0.8094218415417559,0.006423982869379015,0.1841541755888651,0.0,0.0
550,,,,,
551,,,,,
552,0.0,0.0,1.0,0.0,0.0
553,,,,,
554,,,,,
555,0.9727272727272728,0.0,0.0,0.02727272727272727,0.0
556,0.20689655172413793,0.0,0.0,0.7931034482758621,0.0
557,,,,,
558,0.0,0.0,0.0,1.0,0.0
559,1.0,0.0,0.0,0.0,0.0
560,1.0,0.0,0.0,0.0,0.0
561,,,,,
562,1.0,0.0,0.0,0.0,0.0
563,1.0,0.0,0.0,0.0,0.0
564,,,,,
565,0.41648106904231624,0.0,0.5278396436525612,0.0556792873051225,0.0
566,0.4672131147540984,0.0,0.5327868852459017,0.0,0.0
567,0.9028571428571428,0.0,0.09714285714285714,0.0,0.0
568,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0
569,0.16842105263157894,0.0,0.8315789473684211,0.0,0.0
570,,,,,
571,1.0,0.0,0.0,0.0,0.0
572,0.8996458087367178,0.004722550177095631,0.053128689492325853,0.04250295159386069,0.0
573,0.7117903930131004,0.0,0.06695778748180495,0.22125181950509462,0.0
574,,,,,
575,,,,,
576,,,,,
577,,,,,
578,0.5161290322580645,0.0,0.4838709677419355,0.0,0.0
579,0.2127659574468085,0.0,0.7872340425531915,0.0,0.0
580,0.7138263665594855,0.00964630225080386,0.2765273311897106,0.0,0.0
581,0.05263157894736842,0.0,0.9473684210526315,0.0,0.0
582,,,,,
583,,,,,
584,,,,,
585,,,,,
586,,,,,
587,,,,,
588,0.6119402985074627,0.0,0.3880597014925373,0.0,0.0
589,,,,,
590,0.5637630662020906,0.00975609756097561,0.3240418118466899,0.1024390243902439,0.0
591,0.0,0.0,1.0,0.0,0.0
592,,,,,
593,,,,,
594,0.35964912280701755,0.0,0.6403508771929824,0.0,0.0
595,,,,,
596,,,,,
597,,,,,
598,0.11020408163265306,0.0,0.889795918367347,0.0,0.0
599,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0
600,,,,,
601,,,,,
602,0.1579961464354528,0.0,0.8362235067437379,0.005780346820809248,0.0
603,0.325626204238921,0.0,0.5144508670520231,0.1599229287090559,0.0
604,0.28688524590163933,0.1598360655737705,0.19262295081967212,0.36065573770491804,0.0
605,,,,,
606,,,,,
607,0.43161847540368004,0.03387157341344348,0.46699211415696584,0.06751783702591063,0.0
608,0.25,0.0,0.75,0.0,0.0
609,,,,,
610,0.35181236673773986,0.047482368377890764,0.5433819911431852,0.05732327374118419,0.0
611,0.0,0.0,1.0,0.0,0.0
612,0.20678522571819424,0.02856361149110807,0.7116826265389877,0.05296853625170999,0.0
613,0.442660892937136,0.022920710766014634,0.5040316559653576,0.03038674033149171,0.0
614,0.29648925002915905,0.013296528128766378,0.578437852338556,0.11177636950351852,0.0
615,,,,,
616,,,,,
617,0.6148555708390646,0.0,0.38514442916093533,0.0,0.0
618,,,,,
619,0.609724723437098,0.024183174684846924,0.34268073064059684,0.023411371237458192,0.0
620,,,,,
621,0.27522935779816515,0.0,0.7247706422018348,0.0,0.0
622,1.0,0.0,0.0,0.0,0.0
623,0.2653501672601705,0.02028704003453113,0.6935362037336786,0.020826588971619726,0.0
624,0.967741935483871,0.03225806451612903,0.0,0.0,0.0
625,1.0,0.0,0.0,0.0,0.0
626,0.6991051454138703,0.015659955257270694,0.12080536912751678,0.1644295302013423,0.0
627,1.0,0.0,0.0,0.0,0.0
628,0.6666666666666666,0.2037037037037037,0.12962962962962962,0.0,0.0
629,0.9657534246575342,0.0,0.03424657534246575,0.0,0.0
630,1.0,0.0,0.0,0.0,0.0
631,,,,,
632,,,,,
633,,,,,
634,,,,,
635,,,,,
636,1.0,0.0,0.0,0.0,0.0
637,1.0,0.0,0.0,0.0,0.0
638,0.3424350940017905,0.0,0.6575649059982095,0.0,0.0
639,,,,,
640,,,,,
641,,,,,
642,,,,,
643,,,,,
644,0.0,0.0,1.0,0.0,0.0
645,,,,,
646,,,,,
647,0.0,0.0,0.0,1.0,0.0
648,0.7240333586050038,0.009097801364670205,0.266868840030326,0.0,0.0
649,0.9235976789168279,0.01160541586073501,0.06479690522243714,0.0,0.0
650,0.0,0.0,1.0,0.0,0.0
651,,,,,
652,,,,,
653,,,,,
654,,,,,
655,,,,,
656,0.6045565500406835,0.0,0.3889340927583401,0.006509357200976403,0.0
657,0.23076923076923078,0.0,0.7692307692307693,0.0,0.0
658,0.0,0.0,1.0,0.0,0.0
659,,,,,
660,0.14655172413793102,0.0,0.853448275862069,0.0,0.0
661,,,,,
662,,,,,
663,,,,,
664,,,,,
665,,,,,
666,0.6840677966101695,0.0,0.3159322033898305,0.0,0.0
667,0.3956953642384106,0.039735099337748346,0.5645695364238411,0.0,0.0
668,0.4117647058823529,0.0,0.5882352941176471,0.0,0.0
669,0.9716312056737588,0.0070921985815602835,0.02127659574468085,0.0,0.0
670,,,,,
671,0.7554144559450291,0.0038270853266069407,0.22327563712272766,0.016700008697921195,0.0007828129077150561
672,1.0,0.0,0.0,0.0,0.0
673,,,,,
674,,,,,
675,,,,,
676,,,,,
677,0.367112810707457,0.0,0.5468451242829828,0.08604206500956023,0.0
678,,,,,
679,0.44565217391304346,0.0,0.5271739130434783,0.02717391304347826,0.0
680,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.0,0.0
681,,,,,
682,1.0,0.0,0.0,0.0,0.0
683,0.5461839624921456,0.010101986562907825,0.4129730774807869,0.03049929914447291,0.00024167431968679008
684,0.37111801242236025,0.037267080745341616,0.5916149068322981,0.0,0.0
685,0.46206896551724136,0.0,0.5379310344827586,0.0,0.0
686,1.0,0.0,0.0,0.0,0.0
687,,,,,
688,0.36211031175059955,0.0,0.60431654676259,0.03357314148681055,0.0
689,,,,,
690,,,,,
691,1.0,0.0,0.0,0.0,0.0
692,,,,,
693,,,,,
694,,,,,
695,,,,,
696,0.2051096997690531,0.0007217090069284065,0.7941685912240185,0.0,0.0
697,,,,,
698,0.5071151358344114,0.00603708495040966,0.39931004743423887,0.08753773178094006,0.0
699,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0
700,,,,,
701,0.0,0.0,1.0,0.0,0.0
702,0.48,0.0,0.0,0.52,0.0
703,0.6,0.0,0.4,0.0,0.0
704,,,,,
705,0.0,0.0,1.0,0.0,0.0
706,1.0,0.0,0.0,0.0,0.0
707,0.18467852257181944,0.02051983584131327,0.7783857729138167,0.016415868673050615,0.0
708,,,,,
709,0.8254847645429363,0.0,0.16066481994459833,0.0,0.013850415512465374
710,,,,,
711,1.0,0.0,0.0,0.0,0.0
712,,,,,
713,,,,,
714,,,,,
715,0.11059371362048893,0.01629802095459837,0.8731082654249127,0.0,0.0
716,0.23575129533678757,0.0,0.5958549222797928,0.16839378238341968,0.0
717,1.0,0.0,0.0,0.0,0.0
718,0.925,0.0,0.075,0.0,0.0
719,0.7272727272727273,0.0,0.2727272727272727,0.0,0.0
720,0.25,0.75,0.0,0.0,0.0
721,,,,,
722,,,,,
723,0.17142857142857143,0.0,0.8285714285714286,0.0,0.0
724,1.0,0.0,0.0,0.0,0.0
725,0.46875,0.015625,0.515625,0.0,0.0
726,,,,,
727,0.0,0.0,0.0,1.0,0.0
728,0.8223552894211577,0.0,0.17764471057884232,0.0,0.0
729,,,,,
730,0.0,0.0,1.0,0.0,0.0
731,,,,,
732,,,,,
733,0.44747150997151,0.05876068376068376,0.43625356125356124,0.023682336182336183,0.033831908831908834
734,,,,,
735,,,,,
736,,,,,
737,0.0,0.0,1.0,0.0,0.0
738,1.0,0.0,0.0,0.0,0.0
739,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0
740,,,,,
741,,,,,
742,,,,,
743,,,,,
744,,,,,
745,0.9120715350223547,0.0022354694485842027,0.06631892697466468,0.007451564828614009,0.011922503725782414
746,,,,,
747,,,,,
748,0.0,0.0,1.0,0.0,0.0
749,1.0,0.0,0.0,0.0,0.0
750,0.04065827686350436,0.00484027105517909,0.9545014520813165,0.0,0.0
751,1.0,0.0,0.0,0.0,0.0
752,,,,,
753,,,,,
754,0.0,0.0,1.0,0.0,0.0
755,0.7368421052631579,0.0,0.2631578947368421,0.0,0.0
