focal,neighbour,road_connected,src_vx,tgt_vx,src_distance,tgt_distance,in_distance,road_distance
15,13,1.0,460132,1233461,3163.1464164694385,4054.4604145247326,235739.9599999999,242957.5668309941
15,47,1.0,460132,4066099,3163.1464164694385,4674.0358974664605,243679.16899999947,251516.3513139354
15,48,1.0,460132,7322858,3163.1464164694385,41.06792054561354,188053.2369999999,191257.45133701497
15,49,1.0,460132,197457,3163.1464164694385,9997.993520060525,202219.73199999976,215380.87193652973
15,65,1.0,460132,7654530,3163.1464164694385,72.35005363829995,143683.5459999999,146919.04247010764
16,6,1.0,5914273,10127224,330.7983301559857,176.67030019854806,157242.2810000002,157749.74963035472
16,7,1.0,5914273,9557599,330.7983301559857,124.7473483346421,80421.3100000001,80876.85567849073
16,8,1.0,5914273,9451507,330.7983301559857,166.5245344926158,119733.794,120231.1168646486
16,17,1.0,5914273,904131,330.7983301559857,820.7902310705001,109183.09399999991,110334.6825612264
16,18,1.0,5914273,944224,330.7983301559857,2693.015872156553,170442.34800000014,173466.16220231267
16,19,1.0,5914273,7950795,330.7983301559857,255.05223038984633,110266.32699999999,110852.17756054582
16,29,1.0,5914273,6503597,330.7983301559857,2638.8166287876675,159269.592,162239.20695894366
16,30,1.0,5914273,9601064,330.7983301559857,769.7778781054706,140832.84200000015,141933.4182082616
17,6,1.0,904131,10127224,820.7902310705001,176.67030019854806,184950.18800000014,185947.6485312692
17,16,1.0,904131,5914273,820.7902310705001,330.7983301559857,109183.09399999988,110334.68256122636
17,18,1.0,904131,944224,820.7902310705001,2693.015872156553,178664.81100000007,182178.61710322712
17,58,1.0,904131,6688655,820.7902310705001,61.12475208765009,135545.83099999995,136427.74598315812
17,60,1.0,904131,9253661,820.7902310705001,344.61235425181354,105654.23200000006,106819.63458532238
17,61,1.0,904131,9205854,820.7902310705001,1199.7705324459034,199848.3189999999,201868.8797635163
17,62,1.0,904131,860119,820.7902310705001,350.0150295871205,122915.91799999995,124086.72326065756
18,16,1.0,944224,5914273,2693.015872156553,330.7983301559857,170442.34799999997,173466.16220231252
18,17,1.0,944224,904131,2693.015872156553,820.7902310705001,178664.81099999958,182178.61710322663
18,19,1.0,944224,7950795,2693.015872156553,255.05223038984633,87727.3469999999,90675.4151025463
18,36,1.0,944224,164587,2693.015872156553,1036.7658453910287,183611.55199999976,187341.33371754736
18,61,1.0,944224,9205854,2693.015872156553,1199.7705324459034,134028.32599999997,137921.11240460243
19,16,1.0,7950795,5914273,255.05223038984633,330.7983301559857,110266.32700000008,110852.17756054591
19,18,1.0,7950795,944224,255.05223038984633,2693.015872156553,87727.34699999998,90675.41510254638
19,29,1.0,7950795,6503597,255.05223038984633,2638.8166287876675,85760.08999999997,88653.95885917748
20,21,1.0,414361,506957,104.23998374337027,2318.680001524042,147357.27799999996,149780.19798526738
20,24,1.0,414361,341248,104.23998374337027,2074.642396670043,87709.94900000008,89888.8313804135
20,31,1.0,414361,5536418,104.23998374337027,106.49652823703757,178875.24999999977,179085.98651198018
21,20,1.0,506957,414361,2318.680001524042,104.23998374337027,147357.27799999976,149780.19798526718
21,24,1.0,506957,341248,2318.680001524042,2074.642396670043,123780.36099999996,128173.68339819404
21,41,1.0,506957,663199,2318.680001524042,3669.7126123141165,126141.62800000013,132130.02061383828
21,43,1.0,506957,1265506,2318.680001524042,2565.0136994843124,313600.54199999856,318484.2357010069
22,23,1.0,431165,4399989,925.3397968179868,795.5493934606991,103107.79799999997,104828.68719027865
22,24,1.0,431165,341248,925.3397968179868,2074.642396670043,79125.45800000001,82125.44019348804
22,31,1.0,431165,5536418,925.3397968179868,106.49652823703757,167070.03800000023,168101.87432505525
22,32,1.0,431165,3982921,925.3397968179868,85.27151010935611,182012.0100000002,183022.62130692755
22,45,1.0,431165,4904634,925.3397968179868,1706.6220008328082,118853.96500000024,121485.92679765105
23,22,1.0,4399989,431165,795.5493934606991,925.3397968179868,103107.798,104828.68719027868
23,32,1.0,4399989,3982921,795.5493934606991,85.27151010935611,199074.29000000015,199955.11090357022
24,20,1.0,341248,414361,2074.642396670043,104.23998374337027,87709.949,89888.83138041341
24,21,1.0,341248,506957,2074.642396670043,2318.680001524042,123780.36099999998,128173.68339819406
24,22,1.0,341248,431165,2074.642396670043,925.3397968179868,79125.45800000001,82125.44019348804
24,31,1.0,341248,5536418,2074.642396670043,106.49652823703757,189985.38999999996,192166.52892490703
24,43,1.0,341248,1265506,2074.642396670043,2565.0136994843124,341773.3299999983,346412.9860961527
25,27,1.0,9873576,4776368,1134.371133810693,2754.754530595831,85321.66600000001,89210.79166440654
25,29,1.0,9873576,6503597,1134.371133810693,2638.8166287876675,173538.37200000015,177311.5597625985
25,36,1.0,9873576,164587,1134.371133810693,1036.7658453910287,97639.12500000004,99810.26197920176
26,27,1.0,844868,4776368,749.9917305013001,2754.754530595831,138030.2230000002,141534.9692610973
26,28,1.0,844868,934558,749.9917305013001,452.2396696574739,105758.40099999991,106960.63240015868
26,29,1.0,844868,6503597,749.9917305013001,2638.8166287876675,114906.06500000018,118294.87335928914
26,30,1.0,844868,9601064,749.9917305013001,769.7778781054706,143419.97700000007,144939.74660860683
27,25,1.0,4776368,9873576,2754.754530595831,1134.371133810693,85321.66600000007,89210.7916644066
27,26,1.0,4776368,844868,2754.754530595831,749.9917305013001,138030.22300000003,141534.96926109714
28,26,1.0,934558,844868,452.2396696574739,749.9917305013001,105758.40100000009,106960.63240015885
28,30,1.0,934558,9601064,452.2396696574739,769.7778781054706,78020.82899999987,79242.8465477628
29,16,1.0,6503597,5914273,2638.8166287876675,330.7983301559857,159269.59200000018,162239.20695894383
29,19,1.0,6503597,7950795,2638.8166287876675,255.05223038984633,85760.08999999995,88653.95885917747
29,25,1.0,6503597,9873576,2638.8166287876675,1134.371133810693,173538.3719999998,177311.55976259816
29,26,1.0,6503597,844868,2638.8166287876675,749.9917305013001,114906.06500000008,118294.87335928903
29,30,1.0,6503597,9601064,2638.8166287876675,769.7778781054706,109107.41499999992,112516.00950689305
30,5,1.0,9601064,590190,769.7778781054706,105.78022138373734,98262.23600000002,99137.79409948923
30,7,1.0,9601064,9557599,769.7778781054706,124.7473483346421,88155.64299999997,89050.16822644007
30,16,1.0,9601064,5914273,769.7778781054706,330.7983301559857,140832.84199999974,141933.4182082612
30,26,1.0,9601064,844868,769.7778781054706,749.9917305013001,143419.97699999993,144939.74660860669
30,28,1.0,9601064,934558,769.7778781054706,452.2396696574739,78020.82899999998,79242.84654776292
30,29,1.0,9601064,6503597,769.7778781054706,2638.8166287876675,109107.41500000001,112516.00950689314
31,4,1.0,5536418,328777,106.49652823703757,366.2641514690994,193439.76999999976,193912.5306797059
31,6,1.0,5536418,10127224,106.49652823703757,176.67030019854806,163209.63399999996,163492.80082843555
31,20,1.0,5536418,414361,106.49652823703757,104.23998374337027,178875.25000000003,179085.98651198045
31,22,1.0,5536418,431165,106.49652823703757,925.3397968179868,167070.03800000003,168101.87432505505
31,24,1.0,5536418,341248,106.49652823703757,2074.642396670043,189985.38999999975,192166.52892490683
31,32,1.0,5536418,3982921,106.49652823703757,85.27151010935611,113965.19499999993,114156.96303834632
32,6,1.0,3982921,10127224,85.27151010935611,176.67030019854806,131186.52200000003,131448.46381030793
32,22,1.0,3982921,431165,85.27151010935611,925.3397968179868,182012.01000000013,183022.62130692747
32,23,1.0,3982921,4399989,85.27151010935611,795.5493934606991,199074.28999999986,199955.11090356993
32,31,1.0,3982921,5536418,85.27151010935611,106.49652823703757,113965.19500000024,114156.96303834663
32,33,1.0,3982921,3308150,85.27151010935611,129.29119266962454,68919.7470000001,69134.30970277908
32,52,1.0,3982921,170273,85.27151010935611,184.16895375325012,134458.16200000024,134727.60246386286
32,55,1.0,3982921,5722590,85.27151010935611,521.1575854536409,114683.70599999976,115290.13509556274
32,62,1.0,3982921,860119,85.27151010935611,350.0150295871205,166400.93900000022,166836.2255396967
33,32,1.0,3308150,3982921,129.29119266962454,85.27151010935611,68919.74699999996,69134.30970277893
33,52,1.0,3308150,170273,129.29119266962454,184.16895375325012,130057.34700000026,130370.80714642313
33,54,1.0,3308150,189343,129.29119266962454,940.7409513814928,92576.6360000001,93646.66814405122
33,55,1.0,3308150,5722590,129.29119266962454,521.1575854536409,58825.871999999945,59476.32077812321
34,35,1.0,630961,8772105,1284.3805364223138,326.5675833650247,83133.11700000013,84744.06511978747
34,36,1.0,630961,164587,1284.3805364223138,1036.7658453910287,104752.95400000011,107074.10038181345
34,37,1.0,630961,8898460,1284.3805364223138,429.7878973239732,170696.528,172410.69643374629
34,61,1.0,630961,9205854,1284.3805364223138,1199.7705324459034,124334.06500000003,126818.21606886825
35,34,1.0,8772105,630961,326.5675833650247,1284.3805364223138,83133.117,84744.06511978734
35,37,1.0,8772105,8898460,326.5675833650247,429.7878973239732,172133.92400000012,172890.27948068912
35,39,1.0,8772105,301660,326.5675833650247,670.1480579950553,76864.69900000001,77861.4146413601
35,57,1.0,8772105,6170570,326.5675833650247,907.8721870042071,109070.29000000001,110304.72977036925
35,61,1.0,8772105,9205854,326.5675833650247,1199.7705324459034,114928.59700000008,116454.93511581102
36,18,1.0,164587,944224,1036.7658453910287,2693.015872156553,183611.552,187341.3337175476
36,25,1.0,164587,9873576,1036.7658453910287,1134.371133810693,97639.12500000007,99810.2619792018
36,34,1.0,164587,630961,1036.7658453910287,1284.3805364223138,104752.95400000011,107074.10038181345
36,37,1.0,164587,8898460,1036.7658453910287,429.7878973239732,173567.24099999954,175033.79474271456
37,34,1.0,8898460,630961,429.7878973239732,1284.3805364223138,170696.52799999987,172410.69643374617
37,35,1.0,8898460,8772105,429.7878973239732,326.5675833650247,172133.9240000003,172890.2794806893
37,36,1.0,8898460,164587,429.7878973239732,1036.7658453910287,173567.24100000018,175033.7947427152
37,38,1.0,8898460,74622,429.7878973239732,477.5739970783422,240933.76400000005,241841.1258944024
37,39,1.0,8898460,301660,429.7878973239732,670.1480579950553,162632.35900000017,163732.2949553192
37,40,1.0,8898460,1372159,429.7878973239732,39.59333978452822,156649.5630000001,157118.94423710863
38,37,1.0,74622,8898460,477.5739970783422,429.7878973239732,240933.76400000026,241841.1258944026
38,40,1.0,74622,1372159,477.5739970783422,39.59333978452822,97325.74799999992,97842.91533686279
39,35,1.0,301660,8772105,670.1480579950553,326.5675833650247,76864.69900000007,77861.41464136016
39,37,1.0,301660,8898460,670.1480579950553,429.7878973239732,162632.35900000005,163732.29495531908
39,40,1.0,301660,1372159,670.1480579950553,39.59333978452822,139608.38499999983,140318.12639777942
40,37,1.0,1372159,8898460,39.59333978452822,429.7878973239732,156649.56299999985,157118.94423710837
40,38,1.0,1372159,74622,39.59333978452822,477.5739970783422,97325.74799999995,97842.91533686282
40,39,1.0,1372159,301660,39.59333978452822,670.1480579950553,139608.38500000007,140318.12639777965
41,21,1.0,663199,506957,3669.7126123141165,2318.680001524042,126141.62799999992,132130.02061383807
41,42,1.0,663199,504781,3669.7126123141165,1378.800380555516,66881.02999999998,71929.54299286962
41,43,1.0,663199,1265506,3669.7126123141165,2565.0136994843124,259483.08699999985,265717.81331179827
41,44,1.0,663199,697715,3669.7126123141165,3239.8374606559555,168143.29900000012,175052.8490729702
41,46,1.0,663199,7015856,3669.7126123141165,845.0237666498584,160529.20499999973,165043.9413789637
42,41,1.0,504781,663199,1378.800380555516,3669.7126123141165,66881.02999999998,71929.54299286962
43,21,1.0,1265506,506957,2565.0136994843124,2318.680001524042,313600.54199999996,318484.2357010083
43,24,1.0,1265506,341248,2565.0136994843124,2074.642396670043,341773.3299999994,346412.98609615373
43,41,1.0,1265506,663199,2565.0136994843124,3669.7126123141165,259483.08700000038,265717.8133117988
43,44,1.0,1265506,697715,2565.0136994843124,3239.8374606559555,208774.9789999998,214579.83016014006
43,45,1.0,1265506,4904634,2565.0136994843124,1706.6220008328082,227806.1470000001,232077.78270031724
44,41,1.0,697715,663199,3239.8374606559555,3669.7126123141165,168143.29900000003,175052.8490729701
44,43,1.0,697715,1265506,3239.8374606559555,2565.0136994843124,208774.97899999982,214579.8301601401
44,46,1.0,697715,7015856,3239.8374606559555,845.0237666498584,118480.1860000003,122565.04722730612
44,47,1.0,697715,4066099,3239.8374606559555,4674.0358974664605,154332.4150000001,162246.28835812252
45,22,1.0,4904634,431165,1706.6220008328082,925.3397968179868,118853.96499999998,121485.92679765078
45,43,1.0,4904634,1265506,1706.6220008328082,2565.0136994843124,227806.14700000038,232077.7827003175
46,41,1.0,7015856,663199,845.0237666498584,3669.7126123141165,160529.20499999996,165043.94137896394
46,44,1.0,7015856,697715,845.0237666498584,3239.8374606559555,118480.18599999989,122565.0472273057
46,47,1.0,7015856,4066099,845.0237666498584,4674.0358974664605,155608.72399999958,161127.7836641159
46,48,1.0,7015856,7322858,845.0237666498584,41.06792054561354,117340.40900000012,118226.50068719558
46,64,1.0,7015856,7877035,845.0237666498584,269.66468336011934,159306.07300000035,160420.76145001032
47,10,1.0,4066099,1970156,4674.0358974664605,4558.911828323892,266799.350999999,276032.29872578935
47,15,1.0,4066099,460132,4674.0358974664605,3163.1464164694385,243679.16899999997,251516.35131393588
47,44,1.0,4066099,697715,4674.0358974664605,3239.8374606559555,154332.41500000007,162246.2883581225
47,46,1.0,4066099,7015856,4674.0358974664605,845.0237666498584,155608.72400000025,161127.78366411658
47,48,1.0,4066099,7322858,4674.0358974664605,41.06792054561354,114290.57599999999,119005.67981801205
48,15,1.0,7322858,460132,41.06792054561354,3163.1464164694385,188053.2370000003,191257.45133701537
48,46,1.0,7322858,7015856,41.06792054561354,845.0237666498584,117340.40900000003,118226.5006871955
48,47,1.0,7322858,4066099,41.06792054561354,4674.0358974664605,114290.57599999997,119005.67981801204
48,64,1.0,7322858,7877035,41.06792054561354,269.66468336011934,151979.8570000003,152290.58960390603
48,65,1.0,7322858,7654530,41.06792054561354,72.35005363829995,106157.98799999981,106271.40597418373
49,11,1.0,197457,199461,9997.993520060525,77.66320275656791,194903.09800000038,204978.75472281748
49,15,1.0,197457,460132,9997.993520060525,3163.1464164694385,202219.73200000002,215380.87193653
49,51,1.0,197457,198822,9997.993520060525,9373.232218962692,167620.82800000042,186992.05373902363
49,65,1.0,197457,7654530,9997.993520060525,72.35005363829995,197055.54299999966,207125.8865736985
50,51,1.0,8960578,198822,1637.9071934170831,9373.232218962692,216870.8400000003,227881.97941238005
50,63,1.0,8960578,6740673,1637.9071934170831,760.4200209729,164495.2389999999,166893.5662143899
50,71,1.0,8960578,4021963,1637.9071934170831,2458.50481679508,275751.2240000002,279847.63601021236
51,49,1.0,198822,197457,9373.232218962692,9997.993520060525,167620.82800000004,186992.05373902325
51,50,1.0,198822,8960578,9373.232218962692,1637.9071934170831,216870.84000000032,227881.97941238008
51,65,1.0,198822,7654530,9373.232218962692,72.35005363829995,164603.95,174049.532272601
52,32,1.0,170273,3982921,184.16895375325012,85.27151010935611,134458.16200000013,134727.60246386274
52,33,1.0,170273,3308150,184.16895375325012,129.29119266962454,130057.34700000004,130370.80714642291
52,54,1.0,170273,189343,184.16895375325012,940.7409513814928,81437.208,82562.11790513474
53,9,1.0,6454446,17585,198.7572806204985,85.41660389459008,55604.90299999993,55889.07688451502
53,54,1.0,6454446,189343,198.7572806204985,940.7409513814928,110611.76199999986,111751.26023200185
53,55,1.0,6454446,5722590,198.7572806204985,521.1575854536409,69647.24499999994,70367.15986607407
53,56,1.0,6454446,6581387,198.7572806204985,69.70570912278009,79955.7750000001,80224.23798974337
54,33,1.0,189343,3308150,940.7409513814928,129.29119266962454,92576.63599999993,93646.66814405104
54,52,1.0,189343,170273,940.7409513814928,184.16895375325012,81437.20800000003,82562.11790513477
54,53,1.0,189343,6454446,940.7409513814928,198.7572806204985,110611.76200000008,111751.26023200207
54,55,1.0,189343,5722590,940.7409513814928,521.1575854536409,95057.13900000014,96519.03753683527
55,32,1.0,5722590,3982921,521.1575854536409,85.27151010935611,114683.70599999999,115290.13509556298
55,33,1.0,5722590,3308150,521.1575854536409,129.29119266962454,58825.87199999999,59476.320778123256
55,53,1.0,5722590,6454446,521.1575854536409,198.7572806204985,69647.24500000004,70367.15986607417
55,54,1.0,5722590,189343,521.1575854536409,940.7409513814928,95057.139,96519.03753683512
55,62,1.0,5722590,860119,521.1575854536409,350.0150295871205,98454.56000000006,99325.7326150408
56,9,1.0,6581387,17585,69.70570912278009,85.41660389459008,51138.10799999998,51293.23031301735
56,53,1.0,6581387,6454446,69.70570912278009,198.7572806204985,79955.77500000001,80224.23798974328
56,59,1.0,6581387,511656,69.70570912278009,74.1971079442121,76883.90399999988,77027.80681706687
56,60,1.0,6581387,9253661,69.70570912278009,344.61235425181354,85171.74699999996,85586.06506337455
56,62,1.0,6581387,860119,69.70570912278009,350.0150295871205,72760.67600000002,73180.39673870991
57,35,1.0,6170570,8772105,907.8721870042071,326.5675833650247,109070.28999999992,110304.72977036916
57,58,1.0,6170570,6688655,907.8721870042071,61.12475208765009,84581.69399999989,85550.69093909174
57,59,1.0,6170570,511656,907.8721870042071,74.1971079442121,125078.21200000006,126060.28129494848
57,61,1.0,6170570,9205854,907.8721870042071,1199.7705324459034,49002.18699999998,51109.82971945009
58,17,1.0,6688655,904131,61.12475208765009,820.7902310705001,135545.831,136427.74598315818
58,57,1.0,6688655,6170570,61.12475208765009,907.8721870042071,84581.69399999976,85550.69093909161
58,59,1.0,6688655,511656,61.12475208765009,74.1971079442121,85484.34499999987,85619.66686003174
58,60,1.0,6688655,9253661,61.12475208765009,344.61235425181354,57526.93599999992,57932.67310633938
58,61,1.0,6688655,9205854,61.12475208765009,1199.7705324459034,76990.39400000003,78251.28928453359
59,56,1.0,511656,6581387,74.1971079442121,69.70570912278009,76883.90400000005,77027.80681706704
59,57,1.0,511656,6170570,74.1971079442121,907.8721870042071,125078.21200000003,126060.28129494845
59,58,1.0,511656,6688655,74.1971079442121,61.12475208765009,85484.34499999993,85619.6668600318
59,60,1.0,511656,9253661,74.1971079442121,344.61235425181354,43485.05700000003,43903.866462196056
60,17,1.0,9253661,904131,344.61235425181354,820.7902310705001,105654.23200000013,106819.63458532245
60,56,1.0,9253661,6581387,344.61235425181354,69.70570912278009,85171.747,85586.0650633746
60,58,1.0,9253661,6688655,344.61235425181354,61.12475208765009,57526.93600000004,57932.6731063395
60,59,1.0,9253661,511656,344.61235425181354,74.1971079442121,43485.057,43903.86646219603
61,17,1.0,9205854,904131,1199.7705324459034,820.7902310705001,199848.31899999944,201868.87976351584
61,18,1.0,9205854,944224,1199.7705324459034,2693.015872156553,134028.32599999988,137921.11240460235
61,34,1.0,9205854,630961,1199.7705324459034,1284.3805364223138,124334.06500000002,126818.21606886823
61,35,1.0,9205854,8772105,1199.7705324459034,326.5675833650247,114928.59700000011,116454.93511581105
61,57,1.0,9205854,6170570,1199.7705324459034,907.8721870042071,49002.18699999997,51109.82971945008
61,58,1.0,9205854,6688655,1199.7705324459034,61.12475208765009,76990.39400000009,78251.28928453365
62,6,1.0,860119,10127224,350.0150295871205,176.67030019854806,167434.8120000002,167961.49732978587
62,17,1.0,860119,904131,350.0150295871205,820.7902310705001,122915.91800000056,124086.72326065817
62,32,1.0,860119,3982921,350.0150295871205,85.27151010935611,166400.93900000027,166836.22553969675
62,55,1.0,860119,5722590,350.0150295871205,521.1575854536409,98454.5599999999,99325.73261504064
62,56,1.0,860119,6581387,350.0150295871205,69.70570912278009,72760.67600000002,73180.39673870991
63,50,1.0,6740673,8960578,760.4200209729,1637.9071934170831,164495.23900000032,166893.5662143903
63,67,1.0,6740673,6799692,760.4200209729,888.0126926886808,102000.75000000003,103649.18271366162
63,68,1.0,6740673,6935388,760.4200209729,197.63870389322497,129780.81099999986,130738.86972486599
64,46,1.0,7877035,7015856,269.66468336011934,845.0237666498584,159306.073,160420.76145000997
64,48,1.0,7877035,7322858,269.66468336011934,41.06792054561354,151979.85699999993,152290.58960390565
64,65,1.0,7877035,7654530,269.66468336011934,72.35005363829995,177022.86500000014,177364.87973699856
64,66,1.0,7877035,8285392,269.66468336011934,1014.9064213462091,112367.6890000001,113652.26010470644
64,68,1.0,7877035,6935388,269.66468336011934,197.63870389322497,136046.15399999995,136513.4573872533
65,15,1.0,7654530,460132,72.35005363829995,3163.1464164694385,143683.5459999995,146919.04247010726
65,48,1.0,7654530,7322858,72.35005363829995,41.06792054561354,106157.98800000004,106271.40597418396
65,49,1.0,7654530,197457,72.35005363829995,9997.993520060525,197055.54299999998,207125.8865736988
65,51,1.0,7654530,198822,72.35005363829995,9373.232218962692,164603.95000000027,174049.53227260127
65,64,1.0,7654530,7877035,72.35005363829995,269.66468336011934,177022.86500000034,177364.87973699876
65,66,1.0,7654530,8285392,72.35005363829995,1014.9064213462091,181344.65500000023,182431.91147498475
66,64,1.0,8285392,7877035,1014.9064213462091,269.66468336011934,112367.68899999987,113652.2601047062
66,65,1.0,8285392,7654530,1014.9064213462091,72.35005363829995,181344.65499999985,182431.91147498437
67,63,1.0,6799692,6740673,888.0126926886808,760.4200209729,102000.74999999988,103649.18271366147
67,68,1.0,6799692,6935388,888.0126926886808,197.63870389322497,166147.50600000005,167233.15739658196
67,69,1.0,6799692,4854791,888.0126926886808,240.6075239913191,116810.00899999986,117938.62921667987
67,70,1.0,6799692,5372580,888.0126926886808,188.38010120489096,119689.954,120766.34679389358
67,71,1.0,6799692,4021963,888.0126926886808,2458.50481679508,179004.86799999952,182351.38550948328
68,63,1.0,6935388,6740673,197.63870389322497,760.4200209729,129780.81100000009,130738.86972486622
68,64,1.0,6935388,7877035,197.63870389322497,269.66468336011934,136046.15400000018,136513.45738725353
68,67,1.0,6935388,6799692,197.63870389322497,888.0126926886808,166147.50599999935,167233.15739658126
69,67,1.0,4854791,6799692,240.6075239913191,888.0126926886808,116810.00900000014,117938.62921668014
69,70,1.0,4854791,5372580,240.6075239913191,188.38010120489096,127661.83399999989,128090.8216251961
69,73,1.0,4854791,1759072,240.6075239913191,212.93471713596057,97558.26100000017,98011.80324112745
70,67,1.0,5372580,6799692,188.38010120489096,888.0126926886808,119689.95400000001,120766.3467938936
70,69,1.0,5372580,4854791,188.38010120489096,240.6075239913191,127661.83399999993,128090.82162519614
70,71,1.0,5372580,4021963,188.38010120489096,2458.50481679508,91286.06300000002,93932.94791799999
71,0,1.0,4021963,2176272,2458.50481679508,1466.7702280899193,213522.9049999998,217448.1800448848
71,50,1.0,4021963,8960578,2458.50481679508,1637.9071934170831,275751.2239999998,279847.63601021195
71,67,1.0,4021963,6799692,2458.50481679508,888.0126926886808,179004.86800000028,182351.38550948404
71,70,1.0,4021963,5372580,2458.50481679508,188.38010120489096,91286.06300000002,93932.94791799999
